time_heur_getcomparison 0.005142175999935716
time_heur_getindivscore 0.00402248900354607
time_heur_indiv 0.044785676000174135
time_heur_scaling 0.25370665599621134
time_heur_globalscore 0.04697398700227495
time_heur_pollscaling 0.002002387998800259
time_heur_getcomparison 0.0043313019996276125
time_heur_getindivscore 0.0038700509976479225
time_heur_indiv 0.03821074799634516
time_heur_scaling 0.23671885499788914
time_heur_globalscore 0.0377326029993128
time_heur_pollscaling 0.001840074997744523
time_heur_getcomparison 0.0038269319993560202
time_heur_getindivscore 0.003200617000402417
time_heur_indiv 0.038942118000704795
time_heur_scaling 0.23564197799714748
time_heur_globalscore 0.051604840002255514
time_heur_pollscaling 0.002119089003826957
time_heur_getcomparison 0.007804783999745268
time_heur_getindivscore 0.0050408880051691085
time_heur_indiv 0.06506431200250518
time_heur_scaling 0.23430907000147272
time_heur_globalscore 0.04961371699755546
time_heur_pollscaling 0.002018334998865612
time_heur_getcomparison 0.003825760999461636
time_heur_getindivscore 0.0032974450004985556
time_heur_indiv 0.03782054300245363
time_heur_scaling 0.2417477799972403
time_heur_globalscore 0.04302441499748966
time_heur_pollscaling 0.002146557002561167
time_heur_getcomparison 0.0040336520032724366
time_heur_getindivscore 0.0031423650070792064
time_heur_indiv 0.03797113500331761
time_heur_scaling 0.2336418010017951
time_heur_globalscore 0.04397226400033105
time_heur_pollscaling 0.002103999999235384
time_heur_save 0.10353087900148239
time_heur_one 0.44538483900396386
time_heur_tournesol_score 0.006534189997182693
time_heur_getcomparison 0.0032296639983542264
time_heur_getcomparison 0.0028439980014809407
time_heur_getcomparison 0.0030087650011410005
time_heur_getcomparison 0.004080128994246479
time_heur_getcomparison 0.0037157910046516918
time_heur_getcomparison 0.003269289001764264
time_heur_getcomparison 0.003296625000075437
time_heur_getcomparison 0.0029065119961160235
time_heur_getcomparison 0.005357638998248149
time_heur 0.5125957019990892
time_heur_getcomparison 0.0059409609966678545
time_heur_getindivscore 0.005101932998513803
time_heur_indiv 0.047009314999741036
time_heur_scaling 0.23330505000194535
time_heur_globalscore 0.04213569699641084
time_heur_pollscaling 0.0018527010033722036
time_heur_save 0.10266385700379033
time_heur_one 0.46092114000202855
time_heur_tournesol_score 0.006175251000968274
time_heur_getcomparison 0.0032931460009422153
time_heur_getcomparison 0.0028789960051653907
time_heur_getcomparison 0.003091711005254183
time_heur_getcomparison 0.002838867003447376
time_heur_getcomparison 0.003912909000064246
time_heur_getcomparison 0.003373661995283328
time_heur_getcomparison 0.0032938279982772656
time_heur_getcomparison 0.0030449530022451654
time_heur_getcomparison 0.0028122579969931394
time_heur 0.5225411020001047
time_heur_getcomparison 0.00376716599566862
time_heur_getindivscore 0.0031968749972293153
time_heur_indiv 0.03465388999757124
time_heur_scaling 0.24578026399831288
time_heur_globalscore 0.041528605004714336
time_heur_pollscaling 0.002016660997469444
time_heur_getcomparison 0.003487804002361372
time_heur_getindivscore 0.0032144670039997436
time_heur_indiv 0.03461732299911091
time_heur_scaling 0.2340484789965558
time_heur_globalscore 0.04634170200006338
time_heur_pollscaling 0.0019363530009286478
time_heur_getcomparison 0.0032691249944036826
time_heur_getindivscore 0.0031675729987910017
time_heur_indiv 0.038826385003631
time_heur_scaling 0.2550931850055349
time_heur_globalscore 0.04856646400003228
time_heur_pollscaling 0.0020967380041838624
time_heur_getcomparison 0.0035165849985787645
time_heur_getindivscore 0.0031767769978614524
time_heur_indiv 0.03516158900310984
time_heur_scaling 0.23290174100111471
time_heur_globalscore 0.04919300600158749
time_heur_pollscaling 0.002022182998189237
time_heur_getcomparison 0.00380364299780922
time_heur_getindivscore 0.0031196370036923327
time_heur_indiv 0.034730021994619165
time_heur_scaling 0.23522039299859898
time_heur_globalscore 0.04248749199905433
time_heur_pollscaling 0.0020228959983796813
time_heur_getcomparison 0.0037887910002609715
time_heur_getindivscore 0.003084312003920786
time_heur_indiv 0.03379653699812479
time_heur_scaling 0.2385158120014239
time_heur_globalscore 0.04651986400131136
time_heur_pollscaling 0.0019056770033785142
time_heur_save 0.10538344499946106
time_heur_one 0.4502017079939833
time_heur_tournesol_score 0.0066635510011110455
time_heur_getcomparison 0.002877241000533104
time_heur_getcomparison 0.0032310349997715093
time_heur_getcomparison 0.0026573130016913638
time_heur_getcomparison 0.0028016490032314323
time_heur_getcomparison 0.0028894249990116805
time_heur_getcomparison 0.0029922149988124147
time_heur_getcomparison 0.0027795600035460666
time_heur_getcomparison 0.002783777999866288
time_heur_getcomparison 0.003186436995747499
time_heur 0.5061702749953838
time_heur_getcomparison 0.003769864000787493
time_heur_getindivscore 0.0032521550019737333
time_heur_indiv 0.03744745899894042
time_heur_scaling 0.23608719500043662
time_heur_globalscore 0.040595031998236664
time_heur_pollscaling 0.0019205229982617311
time_heur_getcomparison 0.003669495003123302
time_heur_getindivscore 0.0030548590002581477
time_heur_indiv 0.03423130000010133
time_heur_scaling 0.239029942000343
time_heur_globalscore 0.04662083500443259
time_heur_pollscaling 0.002131984001607634
time_heur_getcomparison 0.00368150800204603
time_heur_getindivscore 0.0031708910028100945
time_heur_indiv 0.03768080000008922
time_heur_scaling 0.23451239299902227
time_heur_globalscore 0.0455703839979833
time_heur_pollscaling 0.002123789003235288
time_heur_save 0.11848188200383447
time_heur_one 0.4646679610013962
time_heur_tournesol_score 0.0067395740043139085
time_heur_getcomparison 0.0034567199982120655
time_heur_getcomparison 0.004511336999712512
time_heur_getcomparison 0.003175176003423985
time_heur_getcomparison 0.003503824998915661
time_heur_getcomparison 0.0033927620024769567
time_heur_getcomparison 0.003621500000008382
