"uid","tournesol_score"
"yt:00000000120",3.385812620095704
"yt:00000000414",19.261715432765076
"yt:00000000123",""
"yt:00000004023",0.001182312763422577
"yt:00000000126",-8.735767911809736
"yt:00000000127",-28.539294500588205
"yt:00000002411",7.00282730894591
"yt:00000007527",2.59798680848632
"yt:00000005925",5.511726238729991
"yt:00000004450",0.001182312763422577
"yt:00000000948",0.001182312763422577
"yt:00000000133",2.4237951968770055
"yt:00000000134",-5.444130551394036
"yt:00000008612",-1.1416901134601232
"yt:00000000137",46.07079484254506
"yt:00000000138",-13.429875464171278
"yt:00000000139",-6.464382934834811
"yt:00000000140",-12.84867931270269
"yt:00000000142",-12.033786591516435
"yt:00000000143",-14.589844926175752
"yt:00000000144",-22.443796144948674
"yt:00000008138",-14.789479537547999
"yt:00000000132",0.001182312763422577
"yt:00000000149",-24.91386069369898
"yt:00000000151",5.606452888361014
"yt:00000003341",-22.342095027640074
"yt:00000000782",3.1584975477828157
"yt:00000006654",2.143073350098482
"yt:00000002588",-20.963542031299127
"yt:00000002998",-5.202477998355194
"yt:00000000152",-15.156364338085076
"yt:00000000153",-27.388152964232056
"yt:00000004181",0.001182312763422577
"yt:00000000155",""
"yt:00000000156",3.5225183586180377
"yt:00000000157",-1.9360358972918603
"yt:00000000158",-5.071556210269066
"yt:00000001215",53.0259951583438
"yt:00000000163",-11.214991785503685
"yt:00000005737",-65.93399533194315
"yt:00000000759",4.726166712483683
"yt:00000000169",13.845458801227823
"yt:00000000472",0.001182312763422577
"yt:00000007443",0.001182312763422577
"yt:00000008664",-33.86144119634612
"yt:00000000173",-2.101915517004727
"yt:00000006450",73.22510841069503
"yt:00000000001",7.433252983175566
"yt:00000001732",-80.82135406815064
"yt:00000000174",5.345352381203352
"yt:00000000175",61.099899444225436
"yt:00000000176",19.071751213072503
"yt:00000008412",-15.606791074030784
"yt:00000000180",-15.172293486601166
"yt:00000003067",-67.90300530696418
"yt:00000000182",56.60935417741119
"yt:00000000183",-10.89815649811528
"yt:00000000184",3.4926670891818983
"yt:00000000186",-1.9410471738336983
"yt:00000002907",0.001182312763422577
"yt:00000000191",-38.80904290413406
"yt:00000000194",11.924253878780885
"yt:00000002450",-22.18919692359168
"yt:00000007258",29.947021021592143
"yt:00000007936",-37.07363253097751
"yt:00000008832",21.869240341216376
"yt:00000006392",0.001182312763422577
"yt:00000000196",-10.894243980567817
"yt:00000000197",8.571475255088792
"yt:00000000198",-10.025761077942917
"yt:00000000199",-20.30263699218954
"yt:00000005237",-15.477978573123059
"yt:00000007773",0.001182312763422577
"yt:00000000204",-10.485060943379857
"yt:00000000206",7.877517728092594
"yt:00000005997",52.384063982454904
"yt:00000000657",0.001182312763422577
"yt:00000000210",-8.028009758793544
"yt:00000004343",-65.82855887483616
"yt:00000007440",0.001182312763422577
"yt:00000002551",0.001182312763422577
"yt:00000000215",-3.5595863136908936
"yt:00000000216",0.5970178972483794
"yt:00000000217",8.516650680613738
"yt:00000007830",57.21719669812973
"yt:00000005270",-57.34482939183811
"yt:00000003579",0.001182312763422577
"yt:00000000220",0
"yt:00000000221",-4.54574591260483
"yt:00000000222",3.1674797665399628
"yt:00000000224",1.4797053944746175
"yt:00000000225",8.825062125522605
"yt:00000000230",71.2490698129346
"yt:00000000229",-12.097127040638911
"yt:00000003667",0.001182312763422577
"yt:00000000231",""
"yt:00000000233",40.638539999495165
"yt:00000000234",-0.9441747964040987
"yt:00000000235",-22.102767404056717
"yt:00000000236",9.40126169665441
"yt:00000000237",0.9812454128258921
"yt:00000000238",""
"yt:00000000280",-2.599337397185816
"yt:00000000226",0.9931718382104882
"yt:00000000218",0.001182312763422577
"yt:00000000240",21.399543158866575
"yt:00000000447",-2.165687793931627
"yt:00000000244",-4.860319531184617
"yt:00000000245",18.43112199718463
"yt:00000000246",-2.0388550903840716
"yt:00000000247",29.749234869480816
"yt:00000000249",-19.5574094114143
"yt:00000000252",-22.05887611662605
"yt:00000003794",13.260578333248878
"yt:00000000256",-3.9879792037080164
"yt:00000000257",-5.5860794888012375
"yt:00000000258",-5.73510335013075
"yt:00000000259",-8.97172485672292
"yt:00000002898",-36.44032169618428
"yt:00000000261",-14.340539298567798
"yt:00000002431",24.17830698495107
"yt:00000007189",0.001182312763422577
"yt:00000000262",4.602018242235589
"yt:00000000263",3.707128775632556
"yt:00000000264",5.303331237735978
"yt:00000007266",-0.2661998001212506
"yt:00000000266",-20.615469409090863
"yt:00000000267",-7.324806078002757
"yt:00000003272",-9.850960169369577
"yt:00000007416",11.116880668423844
"yt:00000000270",-2.9122018814497896
"yt:00000000274",8.497458096396869
"yt:00000000275",1.0691388709774328
"yt:00000000276",-0.8749508191079908
"yt:00000000277",-2.2227922937801616
"yt:00000000278",-3.939775989971812
"yt:00000000279",1.676020748120131
"yt:00000000019",-22.177835634179072
"yt:00000000282",-17.441454236959277
"yt:00000005742",-52.121697970201645
"yt:00000003434",0.001182312763422577
"yt:00000000692",-1.4113039672509684
"yt:00000000286",-5.386903901698144
"yt:00000006217",-15.274359788180657
"yt:00000000289",6.895097749538658
"yt:00000000290",13.486481502220306
"yt:00000000292",7.868942127628751
"yt:00000000295",0.001182312763422577
"yt:00000000294",-14.71114214091863
"yt:00000001814",-1.500168399006301
"yt:00000000297",11.961205308005884
"yt:00000001912",-20.476064370296623
"yt:00000000302",-6.545048584127283
"yt:00000000304",-32.00159124579987
"yt:00000004534",-1.5965089927057527
"yt:00000001388",-72.46529948226146
"yt:00000000291",26.728311216500593
"yt:00000008718",-25.44386692510761
"yt:00000007441",-30.619676858302242
"yt:00000000301",17.734506349200284
"yt:00000000306",""
"yt:00000000308",-10.673073889841296
"yt:00000000309",-8.563857004334215
"yt:00000007815",2.0490241395497577
"yt:00000000311",-6.22878275456074
"yt:00000000312",-7.54355506014898
"yt:00000000313",-3.7599670598385964
"yt:00000000314",43.82378054995166
"yt:00000000316",-9.594712588148385
"yt:00000000318",13.76160153357488
"yt:00000008026",-1.5079550237996424
"yt:00000001725",-1.2561687173781728
"yt:00000008032",-2.698706173065994
"yt:00000000324",3.0431314530928706
"yt:00000000171",0.001182312763422577
"yt:00000006314",12.650043040777062
"yt:00000008377",-31.62549180398918
"yt:00000007282",-16.783588943402105
"yt:00000002209",0.001182312763422577
"yt:00000000315",0.001182312763422577
"yt:00000000328",4.327773960256359
"yt:00000000329",-9.450748382581018
"yt:00000000330",14.766956892943586
"yt:00000008365",26.46109388015497
"yt:00000000333",6.426923165516672
"yt:00000000337",5.473547130912886
"yt:00000000338",-2.1417253105672307
"yt:00000000340",-1.9486958954156848
"yt:00000000341",1.9113264368596534
"yt:00000000342",-9.318292298868805
"yt:00000000343",3.245438224784261
"yt:00000005380",0.001182312763422577
"yt:00000002447",-19.297830773135342
"yt:00000000348",14.773116083521817
"yt:00000000349",-5.202899426511059
"yt:00000003022",31.839348895328325
"yt:00000008527",-4.277342459555766
"yt:00000007204",0.001182312763422577
"yt:00000007240",-12.079658101611768
"yt:00000005158",0.001182312763422577
"yt:00000007371",-44.84686088616413
"yt:00000000350",-15.116430320350428
"yt:00000000352",""
"yt:00000008931",7.605151945096972
"yt:00000000354",-12.22530216872047
"yt:00000000355",4.248943060171636
"yt:00000000356",0.2534595729240712
"yt:00000000166",-5.142717892139222
"yt:00000002777",-8.622414223301558
"yt:00000002292",-68.62926450852876
"yt:00000000362",23.908275979577024
"yt:00000002681",-1.597508944273657
"yt:00000000364",-10.919345131566539
"yt:00000000368",14.650777571102374
"yt:00000000370",-10.557371452466157
"yt:00000008631",74.50020581484623
"yt:00000000366",0.001182312763422577
"yt:00000000365",0.001182312763422577
"yt:00000000359",-10.198343315699974
"yt:00000005782",0.001182312763422577
"yt:00000002615",-60.11952758071579
"yt:00000000372",0.0905110481875881
"yt:00000008563",75.18216618982306
"yt:00000000375",55.19485465730563
"yt:00000006439",31.461940220398116
"yt:00000000377",14.477190254709086
"yt:00000000378",-9.740690560166938
"yt:00000000379",-46.11827851528307
"yt:00000002799",0.001182312763422577
"yt:00000006563",11.488386551933855
"yt:00000002153",12.701399890506307
"yt:00000000384",""
"yt:00000007492",0.001182312763422577
"yt:00000000386",6.971775901382322
"yt:00000000387",-0.18848410649432415
"yt:00000000390",7.057019307358412
"yt:00000006092",60.004718476465165
"yt:00000001284",8.36902344682677
"yt:00000001784",58.4738196763446
"yt:00000001526",-26.32015085081664
"yt:00000008899",0.001182312763422577
"yt:00000008851",73.22247309129072
"yt:00000000395",12.792134036101537
"yt:00000000396",11.89020069230744
"yt:00000000398",24.697304618722878
"yt:00000000399",-4.299468766467383
"yt:00000002476",-36.38572922986592
"yt:00000000402",-7.132630186596151
"yt:00000001590",-22.38278849192286
"yt:00000002724",-11.211021648676217
"yt:00000000407",1.871313200047
"yt:00000000409",14.892439188857711
"yt:00000008177",7.5858183893511075
"yt:00000000411",-11.735683126218353
"yt:00000007308",0.001182312763422577
"yt:00000000413",-31.26583777538604
"yt:00000000502",-13.68213184705718
"yt:00000000955",18.127057033879353
"yt:00000007864",-72.05914419522085
"yt:00000007513",1.7365885967620223
"yt:00000003024",-20.569445286511897
"yt:00000004460",-45.894841729239914
"yt:00000000418",0.38839920260816835
"yt:00000000420",0.3072988781791245
"yt:00000000421",3.078308369315149
"yt:00000000422",13.739961944777946
"yt:00000000423",-28.385762566799755
"yt:00000000424",-7.396255673984235
"yt:00000000426",-15.06982255073448
"yt:00000000427",""
"yt:00000007747",0.001182312763422577
"yt:00000005657",-74.26777275470342
"yt:00000000430",-15.054703383998795
"yt:00000000431",-7.272498160758431
"yt:00000000432",2.8913073028028458
"yt:00000000433",1.6590516801644766
"yt:00000000435",1.5778974709340323
"yt:00000001804",33.96500501812226
"yt:00000001190",-64.69919430584636
"yt:00000007655",-66.59333607922613
"yt:00000000438",12.69969905418253
"yt:00000000439",37.33598115451283
"yt:00000007023",-12.427514880818233
"yt:00000000443",-4.256386520330607
"yt:00000000444",23.56202818047334
"yt:00000000445",-3.163064561145042
"yt:00000000448",5.689020510042686
"yt:00000006543",-9.290682754358473
"yt:00000000451",-3.438282067733664
"yt:00000000452",-2.2246215707133756
"yt:00000000453",22.45597395084437
"yt:00000000454",-9.894100518908687
"yt:00000000993",14.834007863807328
"yt:00000008908",68.68346389027195
"yt:00000000458",-15.109238056804134
"yt:00000000459",-5.345314774639454
"yt:00000002022",-74.43453836603214
"yt:00000003891",0.001182312763422577
"yt:00000000462",-9.264497906828469
"yt:00000000463",7.841803100921224
"yt:00000000465",5.627307444394292
"yt:00000000466",""
"yt:00000000467",14.754644464277913
"yt:00000000468",-10.860916821731736
"yt:00000000469",-15.957626208154183
"yt:00000008278",0.34807246545783
"yt:00000000473",-2.642956036088136
"yt:00000000474",-10.859444813103218
"yt:00000000476",5.655071982270513
"yt:00000000477",-18.270151284621473
"yt:00000000478",-9.50836302898223
"yt:00000002044",5.903586303879122
"yt:00000004447",-4.740414254011357
"yt:00000004977",51.50339877962453
"yt:00000002040",0.001182312763422577
"yt:00000004110",-30.325296321469683
"yt:00000005497",0.001182312763422577
"yt:00000000482",1.946434255527287
"yt:00000000483",-2.0856053785718287
"yt:00000003260",0.001182312763422577
"yt:00000000485",14.401053208466692
"yt:00000005443",21.99663841369415
"yt:00000005234",-8.569113042732496
"yt:00000000492",-1.9234089258931681
"yt:00000000494",-2.583217570839187
"yt:00000000495",8.1385204342633
"yt:00000000890",0.001182312763422577
"yt:00000000498",5.68749185935684
"yt:00000000499",8.783539198802735
"yt:00000000500",-10.552771067701514
"yt:00000006433",0.001182312763422577
"yt:00000000503",4.1581016330213885
"yt:00000000172",0.001182312763422577
"yt:00000000489",73.78487066291926
"yt:00000004458",-73.0111440437393
"yt:00000000504",-3.0268456990459365
"yt:00000000505",-11.99225869565604
"yt:00000000507",17.456574828743083
"yt:00000000508",-3.333644544589863
"yt:00000000509",6.015937739520475
"yt:00000000510",8.14144041047129
"yt:00000002100",0.001182312763422577
"yt:00000007996",-70.23786662086692
"yt:00000005467",75.05685303116228
"yt:00000000520",-0.8550151463700505
"yt:00000002013",-33.10022938891451
"yt:00000000521",0.001182312763422577
"yt:00000000523",-8.14193296004002
"yt:00000000524",-3.159268927348266
"yt:00000005360",-1.3075156345208125
"yt:00000000124",0.001182312763422577
"yt:00000004800",-20.777473961425013
"yt:00000000525",0.001182312763422577
"yt:00000000506",-72.97254012925688
"yt:00000005601",76.48220365613253
"yt:00000000529",-4.824251216312398
"yt:00000000530",-3.4291378777691075
"yt:00000000531",-10.755798853927894
"yt:00000000532",-19.725569448079032
"yt:00000000533",""
"yt:00000000534",3.0039201113066603
"yt:00000000535",30.63763375272178
"yt:00000000536",-17.932162437762518
"yt:00000000537",-48.81575924941016
"yt:00000003128",82.36676308445095
"yt:00000000539",14.284124519257025
"yt:00000000540",-3.868035257543534
"yt:00000000542",-17.077413394305022
"yt:00000000543",15.732063780537025
"yt:00000000544",3.746214846142691
"yt:00000008253",0.001182312763422577
"yt:00000006342",-71.55456707408307
"yt:00000007688",0.001182312763422577
"yt:00000005468",-74.54349166269395
"yt:00000000548",66.40632463584673
"yt:00000000549",10.273201920138643
"yt:00000007177",-18.154140122360516
"yt:00000000551",14.957156981374672
"yt:00000000552",4.015615476292543
"yt:00000000553",11.526538223945847
"yt:00000006502",19.830564356108138
"yt:00000000555",-48.06251505686496
"yt:00000001898",76.09964987314143
"yt:00000007295",0.1907255298159557
"yt:00000000558",5.861165401559903
"yt:00000000560",-14.910899585727009
"yt:00000000089",32.657527819658355
"yt:00000000562",0.7336012087844817
"yt:00000004215",-59.11099355318083
"yt:00000004607",-27.18376598272952
"yt:00000000565",14.015458407501729
"yt:00000000566",16.930623670298207
"yt:00000006564",-70.76243395953254
"yt:00000007462",22.108798936227725
"yt:00000001780",0.001182312763422577
"yt:00000002202",0.001182312763422577
"yt:00000000574",5.829288157259293
"yt:00000001337",-67.64262756996462
"yt:00000000577",-3.0387320995808165
"yt:00000000578",-4.088648776042221
"yt:00000000579",-3.5247310411708694
"yt:00000000580",""
"yt:00000000940",-23.942687889227525
"yt:00000000582",""
"yt:00000000583",-31.363392830223685
"yt:00000000584",3.0311042654709914
"yt:00000000585",-9.09624612855166
"yt:00000000586",28.779830874744437
"yt:00000000587",15.14556115244582
"yt:00000000589",-3.754983955200016
"yt:00000000590",14.164453212184469
"yt:00000000591",-2.214058325442247
"yt:00000006372",0.001182312763422577
"yt:00000008150",-11.188096322673882
"yt:00000000593",7.326477954656518
"yt:00000000594",2.910260927949599
"yt:00000000595",14.611863401980695
"yt:00000000597",""
"yt:00000000599",11.211791551501479
"yt:00000000393",-72.56506389313361
"yt:00000005343",-45.59888322774107
"yt:00000002346",0.001182312763422577
"yt:00000000605",-8.583835565827568
"yt:00000000606",0.22344119039601523
"yt:00000000607",15.161633167649455
"yt:00000000608",15.07668953967736
"yt:00000000323",17.134347985758772
"yt:00000000613",35.446104146645744
"yt:00000008861",0.001182312763422577
"yt:00000000857",-13.770530929048427
"yt:00000001440",-5.649807923565837
"yt:00000007283",0.001182312763422577
"yt:00000000614",-3.024902464895593
"yt:00000000615",-31.131186822516565
"yt:00000002809",2.7243928663358954
"yt:00000000617",30.746720414165328
"yt:00000000620",-4.216344929358535
"yt:00000000622",-3.038191765511275
"yt:00000000624",-0.4575643075299849
"yt:00000000625",-10.608412067556094
"yt:00000000626",4.156122699380729
"yt:00000000627",4.453565094296274
"yt:00000005583",-30.871786141020895
"yt:00000000810",0.001182312763422577
"yt:00000000634",5.048652607673202
"yt:00000008591",0.001182312763422577
"yt:00000008054",32.915744751653854
"yt:00000008159",74.46366890323995
"yt:00000006663",0.001182312763422577
"yt:00000005663",23.29378845509228
"yt:00000000637",20.574690518668195
"yt:00000000638",6.91870455217334
"yt:00000000639",20.156292220858816
"yt:00000004375",-9.375731396374745
"yt:00000007842",0.001182312763422577
"yt:00000000642",-4.354718167907784
"yt:00000000643",-13.19039058677314
"yt:00000007863",-10.139364322402475
"yt:00000000645",-0.21719638098608773
"yt:00000000646",-8.028009758793544
"yt:00000000648",9.358938747257204
"yt:00000000640",0.001182312763422577
"yt:00000000651",7.177018873936285
"yt:00000000652",-6.813295558050955
"yt:00000001710",-1.0263323488442226
"yt:00000008623",1.9524642133528332
"yt:00000000404",9.674611620920578
"yt:00000003061",12.556877887955691
"yt:00000003267",0.9214393023448534
"yt:00000005489",0.001182312763422577
"yt:00000000662",-14.80869275078076
"yt:00000007881",0.001182312763422577
"yt:00000000664",-14.986660209875993
"yt:00000000665",-3.500295314610354
"yt:00000000666",7.639070551537984
"yt:00000000668",0
"yt:00000000471",71.96451362137536
"yt:00000005456",0.001182312763422577
"yt:00000000671",0.9438600340678794
"yt:00000007015",0.001182312763422577
"yt:00000000674",-5.768027165759394
"yt:00000006749",0.001182312763422577
"yt:00000003058",0.001182312763422577
"yt:00000000678",-0.8305254222057025
"yt:00000000679",4.47884985045106
"yt:00000008038",2.9779015751047915
"yt:00000000672",5.630767472438866
"yt:00000006631",2.0886987094141682
"yt:00000008808",68.25742579377908
"yt:00000000838",-10.560762059185619
"yt:00000000680",-10.858251008811022
"yt:00000000683",7.585048660922761
"yt:00000000685",-15.038335261033335
"yt:00000005971",9.303189712648177
"yt:00000000687",-14.517938831080345
"yt:00000000690",-15.049617174510072
"yt:00000000691",-13.183856282095968
"yt:00000004691",0.001182312763422577
"yt:00000001146",29.09061054585986
"yt:00000000696",8.458227524594628
"yt:00000000697",8.707167260375556
"yt:00000004452",39.67903271635164
"yt:00000006399",71.90721739204494
"yt:00000003481",0.001182312763422577
"yt:00000006008",10.351252225973678
"yt:00000000515",-70.92646214093016
"yt:00000008446",-13.672168103272496
"yt:00000000211",2.131904177752585
"yt:00000006709",-13.600618448517329
"yt:00000000702",3.522192777289102
"yt:00000000703",56.005271233135424
"yt:00000007687",-11.533167345138098
"yt:00000000706",-14.974332859616116
"yt:00000000707",-0.7718153396465579
"yt:00000000708",-8.279890616994319
"yt:00000000711",-1.0261288585703168
"yt:00000000712",4.9093275138161765
"yt:00000005299",-14.569562454369564
"yt:00000000714",-9.122513356663873
"yt:00000000709",0.001182312763422577
"yt:00000000716",5.707817174581166
"yt:00000000717",7.0795664769704
"yt:00000006265",7.595012842272292
"yt:00000000720",-4.651214264191268
"yt:00000000721",-41.31347026490107
"yt:00000000722",-4.086962361608007
"yt:00000000723",7.326477954656518
"yt:00000000705",0.001182312763422577
"yt:00000000724",-11.7295467652972
"yt:00000001495",-13.896491863021266
"yt:00000007482",-5.367306505824386
"yt:00000000727",19.48210786578335
"yt:00000000728",0
"yt:00000000729",-2.6067066816845275
"yt:00000000730",37.18618841919205
"yt:00000000731",-6.70589880133982
"yt:00000000732",-12.474499356392641
"yt:00000000734",-4.871703400560224
"yt:00000000735",8.852449887869735
"yt:00000000736",21.129953678300712
"yt:00000002194",14.897669681181666
"yt:00000000739",-4.761514991067023
"yt:00000007939",0.001182312763422577
"yt:00000000741",2.9154348023842322
"yt:00000000742",16.483364823858164
"yt:00000000743",3.619959659243631
"yt:00000005061",0.001182312763422577
"yt:00000000745",-6.062874290110314
"yt:00000000746",-0.8896223877185844
"yt:00000000747",15.082900143035854
"yt:00000000748",""
"yt:00000006765",0.001182312763422577
"yt:00000008065",-28.80165278987226
"yt:00000000751",-39.79737633930095
"yt:00000000753",-19.90970511532152
"yt:00000000754",-7.1731497941838676
"yt:00000000755",0
"yt:00000000756",8.71402464826634
"yt:00000000293",0.001182312763422577
"yt:00000000760",-4.219999957532348
"yt:00000000761",-11.884104962868863
"yt:00000000763",10.663307776232966
"yt:00000002009",-39.06856015923164
"yt:00000000765",14.487803872675768
"yt:00000000766",-14.709851561036505
"yt:00000002773",-68.88177557328751
"yt:00000001086",18.225007813924396
"yt:00000000758",-5.802113559238003
"yt:00000001515",-19.452663256332517
"yt:00000000769",11.669916615959266
"yt:00000000770",32.333541229820234
"yt:00000000771",-12.9334366614742
"yt:00000000773",1.7401579086115198
"yt:00000000775",15.179447393483274
"yt:00000000776",-5.488625287449464
"yt:00000003666",-4.156409274801771
"yt:00000000778",-10.443970320147573
"yt:00000008224",5.744071711083063
"yt:00000000780",29.130955628060555
"yt:00000004417",-24.4375795257206
"yt:00000000784",-15.0445544363936
"yt:00000000785",6.249226066846427
"yt:00000000787",-2.9693998397880774
"yt:00000000788",-4.141542059783864
"yt:00000000789",-8.508506830421124
"yt:00000008029",0.001182312763422577
"yt:00000000792",9.938382598383805
"yt:00000000113",71.66571239740487
"yt:00000001115",-9.61929953075944
"yt:00000000796",1.2449443525544839
"yt:00000006958",0.8324531758946682
"yt:00000003427",-34.74376701114166
"yt:00000004603",-28.549867249009043
"yt:00000000803",-3.219069749125242
"yt:00000004941",-85.45699247174716
"yt:00000004889",0.570541789283521
"yt:00000000806",-11.245861411556657
"yt:00000000807",-4.860319531184617
"yt:00000000808",-14.970879520549264
"yt:00000000809",-0.005962184523904335
"yt:00000004972",-55.42385388604425
"yt:00000000811",-1.1847056113945542
"yt:00000001690",-27.737769489408763
"yt:00000007259",-0.5984444523636815
"yt:00000001134",-39.23860391863234
"yt:00000003497",0.001182312763422577
"yt:00000000813",-1.8969199653754651
"yt:00000004540",18.894864962299867
"yt:00000000816",2.6484026814468424
"yt:00000000817",1.6684853776148603
"yt:00000006554",15.514514239534355
"yt:00000002026",-22.936792862303395
"yt:00000000820",-0.036917215535181465
"yt:00000000821",-10.60263546619131
"yt:00000000822",5.836598908503493
"yt:00000000823",-11.23837010476522
"yt:00000006969",0.001182312763422577
"yt:00000000825",-1.232682043295419
"yt:00000000826",0.9793020243144013
"yt:00000000827",-10.264522214260602
"yt:00000000830",-4.860319531184617
"yt:00000000831",11.168765575885159
"yt:00000000832",15.087548871707058
"yt:00000002168",0.001182312763422577
"yt:00000008089",8.3872131514225
"yt:00000000835",10.326213711727192
"yt:00000000836",""
"yt:00000000839",-14.79873928615017
"yt:00000000840",-5.087231479566811
"yt:00000000841",-15.59856314889733
"yt:00000000842",7.675993344903542
"yt:00000000843",-15.053631514028282
"yt:00000000844",-10.469967735173757
"yt:00000003174",0.001182312763422577
"yt:00000003965",35.99730661819678
"yt:00000000847",-16.850945192636402
"yt:00000000848",-8.559537321093831
"yt:00000000849",9.564251040025361
"yt:00000000850",-14.927253461187776
"yt:00000000851",-9.47738222394147
"yt:00000000852",10.030753952470953
"yt:00000000853",-0.8896223877185844
"yt:00000000854",7.8537005954880135
"yt:00000002103",6.267065667773757
"yt:00000004157",80.62825201807479
"yt:00000002645",0.001182312763422577
"yt:00000000861",21.04811774956196
"yt:00000000698",-66.13259749195049
"yt:00000006869",0.001182312763422577
"yt:00000000864",3.0864702794740113
"yt:00000002365",30.395160834004063
"yt:00000000868",-6.399468209979937
"yt:00000000869",-24.28451465914955
"yt:00000000870",-10.319807452521955
"yt:00000000867",0.001182312763422577
"yt:00000003072",-1.7535148211569265
"yt:00000000875",-5.660321602816386
"yt:00000006173",0.001182312763422577
"yt:00000000877",-1.833268410953429
"yt:00000000878",-0.6685341321803956
"yt:00000007805",0.001182312763422577
"yt:00000003839",-81.45718442104592
"yt:00000001338",13.864748997248997
"yt:00000006766",-9.986394766012875
"yt:00000004277",-63.74360348395407
"yt:00000000880",7.937828564712464
"yt:00000000882",-14.289807213506634
"yt:00000000884",14.832605507876778
"yt:00000002115",-13.11713633824121
"yt:00000000887",-8.771398803664963
"yt:00000000888",-28.87479354618471
"yt:00000000889",53.11248497456892
"yt:00000005655",-17.44555812773142
"yt:00000002207",0.001182312763422577
"yt:00000000893",-2.055513426356641
"yt:00000000894",3.5407033070291134
"yt:00000006836",0.001182312763422577
"yt:00000000896",-6.798092246962872
"yt:00000000897",7.6745018648486765
"yt:00000002718",72.68313965495523
"yt:00000004772",0.001182312763422577
"yt:00000000162",0.001182312763422577
"yt:00000006334",52.89801919064403
"yt:00000007453",-0.32767786216519756
"yt:00000003748",-9.564459114417847
"yt:00000000901",-11.675351657910591
"yt:00000005629",-32.034033124947946
"yt:00000000903",-8.261356166581066
"yt:00000000904",14.010401321536335
"yt:00000000905",-1.643051019306735
"yt:00000000906",-6.556401484477679
"yt:00000000907",""
"yt:00000000908",-4.3684186332866295
"yt:00000000389",20.821196472420645
"yt:00000000912",21.856616477018953
